id;aktion;stufe;fach;bereich;typ;kategorie;grund;ersatz
K-LR-154;gelöscht;Themenpaket K-B;5;Lenk- und Ruhezeiten;calc;nicht prüfungsrelevant / überholt;"Nicht prüfungsrelevant: Summe von Lenkzeitabschnitten ohne Rechtsprüfung; die Angabe „vorgeschriebene“ Unterbrechungen nach 2,5 h und 2 h ist fachlich schief; Ersatzschreibungen.";
PX-K-047;gelöscht;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;Dublette;Dublette (gleicher Wissenspunkt, gleiche Frageform): Tageslenkzeit 9 h / zweimal 10 h (wie DUP-2).;K-LR-123
PX-K-048;gelöscht;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;Dublette;Dublette (gleicher Wissenspunkt, gleiche Frageform): Fahrtunterbrechung nach 4,5 h (wie DUP-2).;K-LR-126
PX-K-049;gelöscht;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;Dublette;Dublette (gleicher Wissenspunkt, gleiche Frageform): wöchentliche Ruhezeit 45 h / 24 h (wie DUP-2).;K-LR-130
K-LR-105;korrigiert;Dubletten;5;Lenk- und Ruhezeiten;mc;;Rechtsgrundlage in die Frage aufgenommen (Abgrenzung zur gleich langen Ruhezeit nach § 5 ArbZG), Aufteilung/Reduzierung und § 21a ArbZG ergänzt.;
K-LR-114;korrigiert;Dubletten;5;Lenk- und Ruhezeiten;mc;;"Rechtsstand 2026 (Mobilitätspaket): Seit 1.7.2026 gilt die VO (EG) 561/2006 im grenzüberschreitenden Verkehr und bei Kabotage schon ab 2,5 t; w zu „ab 1,5 t“ war dadurch zu pauschal. Erklärung und w angepasst.";
K-LR-115;korrigiert;Dubletten;5;Lenk- und Ruhezeiten;calc;;"Fachlicher Fehler im Szenario: 5,5 h Lenkzeit „bis zur Mittagspause“ wären ohne vorherige Fahrtunterbrechung ein Verstoß gegen Art. 7 VO (EG) 561/2006; Fragetext angepasst, Hinweis ergänzt.";
K-LR-121;korrigiert;Dubletten;5;Lenk- und Ruhezeiten;calc;;Hinweis auf das Wochenmaximum von 56 h aus K-LR-153 ergänzt.;
K-LR-124;korrigiert;Dubletten;5;Lenk- und Ruhezeiten;mc;;Merkhilfe aus K-LR-110 und Doppelwochengrenze ergänzt.;
K-LR-130;korrigiert;Dubletten;5;Lenk- und Ruhezeiten;mc;;Erklärung um die Regeln nach dem Mobilitätspaket ergänzt (Ausgleich, Verbot der regelmäßigen Wochenruhezeit im Fahrzeug).;
K-LR-131;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;Rechtsgrundlage präzisiert: Anhängen an eine 9-h-Ruhezeit steht in Art. 8 Abs. 7, nicht Abs. 6.;
K-LR-132;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Rechtsstand 1.7.2026 ergänzt (2,5 t grenzüberschreitend); Frage auf den Inlandsverkehr eingegrenzt, Distraktor 12 t durch den lehrreicheren Wert 2,5 t ersetzt.";
K-LR-134;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Widersprüchliches w („bis zum 31.12.2024 … seit dem 31.12.2024“) bereinigt; Rechtsgrundlage Art. 36 VO (EU) 165/2014 ergänzt.";
K-LR-135;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Rechtsgrundlage korrigiert (§ 4 FPersV, VO (EU) 165/2014 statt Art. 10 Abs. 5 VO 561/2006); Abgrenzung zur zweijährigen Aufbewahrung nach § 21a Abs. 7 ArbZG ergänzt.";
K-LR-137;korrigiert;Variation zurückgeholt;5;Lenk- und Ruhezeiten;calc;;"Variation zu K-LR-116 (Restlenkzeit am Tag), abgewandelt: Verlängerung schon zweimal genutzt, die Regel 9 h / zweimal 10 h muss selbst angewendet werden; Pausenverstoß im Szenario beseitigt, Rundungsvorgabe ergänzt";
K-LR-143;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;Fehlende w ergänzt.;
K-LR-144;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Fehlende w ergänzt; Erklärung um die Regel des Mobilitätspakets für Wochenruhezeiten ergänzt.";
K-LR-145;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Fehlende w ergänzt; Erklärung präzisiert.";
K-LR-146;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Fehlende w ergänzt; Erklärung um die Auslieferung handwerklich hergestellter Güter ergänzt.";
K-LR-147;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Fehlende w ergänzt; Frage auf den Unternehmer eingegrenzt (5.000 € gilt für die übrigen Fälle); Absatzangabe ohne Gewähr entfernt.";
K-LR-148;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Fehlende w ergänzt; Tippfehler „Lenkraddsymbol“ korrigiert, Rechtsgrundlage ergänzt.";
K-LR-149;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;Fehlende w ergänzt.;
K-LR-151;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;calc;;"Ersatzschreibung „zulaessige“ korrigiert; Frage praxisnah umformuliert (Restlenkzeit des Fahrzeugs), Regeln des Mehrfahrerbetriebs ergänzt.";
K-LR-152;korrigiert;Dubletten;5;Lenk- und Ruhezeiten;calc;;Ersatzschreibungen (regelmaessig, woechentlich, zusammenhaengend) durch Umlaute ersetzt, Einheit vereinheitlicht, Anschluss an eine Ruhezeit von mindestens 9 h (Art. 8 Abs. 7) ergänzt.;
K-LR-153;korrigiert;Variation zurückgeholt;5;Lenk- und Ruhezeiten;calc;;"Variation zu K-LR-121/K-LR-142 (Doppelwoche), abgewandelt: hier greift die Wochengrenze von 56 h, beide Grenzen müssen geprüft werden; echte Umlaute, Rundungsvorgabe";
K-LR-155;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;calc;;"Ersatzschreibungen und Tippfehler („tuegliche“, „hoechstzulaessige“, „betraegt“) korrigiert; Einheit vereinheitlicht.";
K-LR-156;korrigiert;Variation zurückgeholt;5;Lenk- und Ruhezeiten;calc;;"Variation zu K-LR-119/K-LR-118 (Lenkzeit plus Unterbrechungen), abgewandelt: die Zahl der vorgeschriebenen Unterbrechungen muss selbst bestimmt werden (beseitigt die Unschärfe der zweiten Pause bei 9 h); echte Umlaute, Rundungsvorgabe";
PX-K-017;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Fehlende w ergänzt; Rechtsgrundlage und Abgrenzung zur reduzierten Wochenruhezeit ergänzt.";
PX-K-018;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Fehlende w ergänzt; Frage und Erklärung präzisiert (Nachweispflicht des Unternehmens).";
PX-K-019;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Rechtsstand 2026: Mit dem Smart Tacho 2 (Nachrüstpflicht im grenzüberschreitenden Verkehr bis 18.8.2025) wird der Grenzübertritt automatisch erfasst; die bisherige „richtige“ Antwort gilt nur noch für Altgeräte. Fehlende w ergänzt.";
PX-K-024;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Fehlende w ergänzt; Speicherpflicht ergänzt.";
PX-K-025;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc→open;;"In prüfungsnahe offene Aufgabe umgewandelt (Prüfung fragt vier Rechtsgrundlagen); die MC-Fassung ohne w prüfte nur eine einzige Vorschrift gegen abwegige Distraktoren.";
PX-K-035;korrigiert;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;"Fehlende w ergänzt; gesetzliche Vorgaben ergänzt (Prüfungsbezug P-FT-20251111 Aufg. 1a).";
PX-K-036;korrigiert;Themenpaket K-B / Querschnitt;5;Lenk- und Ruhezeiten;mc→open;;"In prüfungsnahe offene Aufgabe umgewandelt (Prüfung fragt Inhalt und vier Unternehmerpflichten); MC hatte keine w und abwegige Distraktoren. | Pflicht zur Überwachung der Fahrerkarten aus der gelöschten Dublette K-DG-602 übernommen";
K-LR-601;neu;Themenpaket K-B;5;Lenk- und Ruhezeiten;open;;Lücke: Begriffe Lenkzeit, Arbeitszeit, Bereitschaftszeit mit Merkmalen (P-FT-20251111 Aufg. 1b);
K-LR-602;neu;Themenpaket K-B;5;Lenk- und Ruhezeiten;open;;Lücke: Maßnahmen zur gesetzeskonformen Umsetzung der Lenk- und Ruhezeiten (P-FT-20231120 Aufg. 2b, P-OK-20221115 Aufg. 1a, P-OK-20260507 Aufg. 2b);
K-LR-603;neu;Themenpaket K-B;5;Lenk- und Ruhezeiten;open;;Lücke: Beurteilung festgestellter Verstöße gegen Lenk- und Ruhezeiten und wirtschaftliche Folgen (P-OK-20260507 Aufg. 2a und 2c);
K-LR-604;neu;Themenpaket K-B;5;Lenk- und Ruhezeiten;calc;;Lücke: Arbeitszeit des Fahrpersonals nach § 21a ArbZG als Rechenaufgabe (P-FT-20231120 Aufg. 2b/2c, P-FT-20251111 Aufg. 1b);
K-LR-605;neu;Themenpaket K-B;5;Lenk- und Ruhezeiten;mc;;Lücke: Rechtsstand 2026 – Lenk- und Ruhezeiten, Fahrtenschreiber und Lizenz für leichte Nutzfahrzeuge über 2,5 t im grenzüberschreitenden Verkehr (vgl. P-FT-20251111 Aufg. 1c);
K-MA-110;gelöscht;Themenpaket K-B;5;Maut und Wegekosten;mc;nicht prüfungsrelevant / überholt;Randwissen: Mautbefreiung land-/forstwirtschaftlicher Fahrzeuge ohne Bezug zum gewerblichen Güterkraftverkehr und zur Prüfung.;
K-MA-119;gelöscht;Themenpaket K-B;5;Maut und Wegekosten;mc;Dublette;Dublette (gleicher Wissenspunkt, gleiche Frageform): Mautpflicht über 3,5 t seit 1.7.2024 (wie DUP-2).;K-MA-103
K-MA-121;gelöscht;Themenpaket K-B;5;Maut und Wegekosten;mc;Dublette;Dublette (gleicher Wissenspunkt, gleiche Frageform): CO₂-Preis 200 €/t (wie DUP-2).;K-MA-104
K-MA-122;gelöscht;Themenpaket K-B;5;Maut und Wegekosten;mc;Dublette;Dublette (gleicher Wissenspunkt, gleiche Frageform): Betreiber des Mautsystems Toll Collect (wie DUP-2).;K-MA-101
K-MA-128;gelöscht;Themenpaket K-B;5;Maut und Wegekosten;calc;fachlich unbrauchbar, trivial oder nicht lösbar;Fachlich unrettbar: Der CO₂-Anteil der Maut ist kein prozentualer Aufschlag auf eine „Grundmaut“, sondern ein eigener Teilmautsatz je km nach CO₂-Klasse (richtig in K-MA-114).;K-MA-114
K-MA-132;gelöscht;Themenpaket K-B;5;Maut und Wegekosten;calc;Rechenvorlage mehrfach;"Vorlage „Maut = km × Satz“ mehrfach; CO₂-Teilsatz ist bereits in K-MA-114 enthalten.";K-MA-114
K-MA-134;gelöscht;Themenpaket K-B;5;Maut und Wegekosten;calc;Rechenvorlage mehrfach;"Dublette (gleicher Wissenspunkt, gleiche Frageform): identische Zahlen (480 € / 24 t) wie K-MA-116; Vorlage „Maut je Einheit“.";K-MA-129
K-FP-135;korrigiert + umsortiert;Variation zurückgeholt;5;Maut und Wegekosten;calc;von Kraftverkehr/NT · Fuhrparkmanagement;"Variation (Mautkosten) mit anderen Zahlen und Jahresbetrachtung (Ersatz K-MA-125: Einzelstrecke); nach „Maut und Wegekosten“ umsortiert, EUR durch €, Rundungsvorgabe ergänzt.";
K-MA-103;korrigiert;Dubletten;5;Maut und Wegekosten;mc;;Erklärung um die Entwicklung der Mautgrenze und die Handwerkerausnahme (aus K-MA-119) ergänzt.;
K-MA-109;korrigiert;Themenpaket K-B;5;Maut und Wegekosten;mc;;Grenzwert korrigiert (unter 7,5 t, nicht „bis 7,5 t“) und Voraussetzungen präzisiert (per Websuche geprüft). Optionslängen angeglichen (richtige Option war auffällig länger).;
K-MA-111;korrigiert;Themenpaket K-B;5;Maut und Wegekosten;mc;;"Rechtsstand 2026 falsch: Die Mautbefreiung für emissionsfreie Lkw wurde bis 30.6.2031 verlängert (keine 25-%-Ermäßigung ab 2026); per Websuche geprüft.";
K-MA-113;korrigiert;Variation zurückgeholt;5;Maut und Wegekosten;calc;;"Variation zu K-MA-125 (Maut = Strecke × Satz), abgewandelt: mautpflichtige und mautfreie Straßen müssen unterschieden werden; Ersatzschreibungen beseitigt, Rundungsvorgabe ergänzt";
K-MA-114;korrigiert;Themenpaket K-B;5;Maut und Wegekosten;calc;;"Ersatzschreibungen (faehrt, fuer) korrigiert; Teilsätze fachlich richtig benannt (CO₂-Teilsatz statt „Zuschlag“).";
K-MA-115;korrigiert;Variation zurückgeholt;5;Maut und Wegekosten;calc;;"Variation zu K-MA-126 (Mautanteil), zweistufig abgewandelt: Maut erst aus Strecke und Satz berechnen, dann Anteil an den Gesamtkosten (richtige Bezugsgröße); Ersatzschreibungen beseitigt, Rundungsvorgabe ergänzt";
K-MA-116;korrigiert;Variation zurückgeholt;5;Maut und Wegekosten;calc;;"Variation zu K-MA-129 (Maut je Tonne) mit anderen Zahlen; Ersatzschreibungen beseitigt, Rundungsvorgabe ergänzt (K-MA-134 mit identischen Zahlen bleibt gelöscht)";
K-MA-117;korrigiert;Themenpaket K-B;5;Maut und Wegekosten;calc;;"Ersatzschreibungen (emissionsaermere, gegenueber) korrigiert; CO₂-Klassenbezug ergänzt.";
K-MA-118;korrigiert;Variation zurückgeholt;5;Maut und Wegekosten;calc;;"Variation zu K-MA-130/K-MA-133 (Jahresmaut): Rechnung über Tagesleistung und Einsatztage für ein einzelnes Fahrzeug; Ersatzschreibungen beseitigt, Rundungsvorgabe ergänzt";
K-MA-120;korrigiert;Variation zurückgeholt;5;Maut und Wegekosten;mc;;"Variation zu K-MA-105/K-MA-106: Blickwinkel Fahrzeugeinstufung (welche Merkmale bestimmen den Satz) statt Aufzählung der Teilsätze; CO₂-Emissionsklasse ergänzt (BALM: Teilsätze und Merkmale), abwegige Distraktoren ersetzt, w ergänzt";
K-MA-123;korrigiert;Themenpaket K-B;5;Maut und Wegekosten;mc;;"Fehlende w ergänzt; Rechtsgrundlage ergänzt.";
K-MA-124;korrigiert;Themenpaket K-B;5;Maut und Wegekosten;mc;;"Abwegige Distraktoren („kostenlose Nutzung aller Autobahnen“) durch plausible ersetzt; w ergänzt. Optionslängen angeglichen (richtige Option war auffällig länger).";
K-MA-131;korrigiert;Variation zurückgeholt;5;Maut und Wegekosten;calc;;"Variation zu K-MA-125 als Rückwärtsrechnung (gesucht ist der Mautsatz statt des Mautbetrags); unvollständigen Satz („der Mautkategorie“) behoben, Rundungsvorgabe ergänzt";
K-MA-133;korrigiert;Themenpaket K-B;5;Maut und Wegekosten;calc;;Schreibweise „LKW“ → „Lkw“ (einheitlicher Fachbegriff).;
K-MA-135;korrigiert;Variation zurückgeholt;5;Maut und Wegekosten;calc;;"Variation zu K-MA-127 mit anderen Zahlen (Mehrkosten 5- gegenüber 4-Achser); Fahrzeugangaben präzisiert, Rundungsvorgabe ergänzt";
K-MA-136;korrigiert;Variation zurückgeholt;5;Maut und Wegekosten;calc;;"Variation zu K-MA-129 (Maut je Einheit): Bezugsgröße Palette statt Tonne, abgewandelt zur Umlage auf einen Kunden (Dreisatz); Rundungsvorgabe ergänzt";
K-MA-601;neu;Themenpaket K-B;5;Maut und Wegekosten;calc;;Lücke: Maut als variable Kostenposition mit mautpflichtigem Streckenanteil und aktuellem Mautsatz 2026 (P-OK-20250508 Aufg. 4, P-OK-20210518 Aufg. 1c);
K-MA-602;neu;Themenpaket K-B;5;Maut und Wegekosten;open;;Lücke: Anwendung von Mautpflicht und Befreiungen (Maut ab 3,5 t, Handwerkerausnahme, E-Lkw bis 30.6.2031) an Fallbeispielen;
PX-K-059;gelöscht;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;fachlich unbrauchbar, trivial oder nicht lösbar;"nicht eigenständig lösbar (setzt Werte aus PX-K-056/-058 voraus), bloße Differenz zweier vorgegebener Werte; Aussage in die Erklärung von PX-K-058 übernommen";PX-K-058
PX-K-084;gelöscht;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;fachlich unbrauchbar, trivial oder nicht lösbar;"trivial (Subtraktion zweier vorgegebener Werte); die eigentliche Prüfungsleistung – Ablesen der NTC-Kennlinie – ist so nicht abbildbar; NTC-Verhalten in PX-K-086/-114 abgedeckt";PX-K-086
PX-K-107;gelöscht;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;Dublette;Dublette zu PX-K-115 (CO₂-haltiges Regenwasser löst Kalk aus dem Boden);PX-K-115
PX-K-108;gelöscht;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;Dublette;Dublette zu PX-K-157 (Kesselstein als Folge harten Wassers);PX-K-157
PX-K-116;gelöscht;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;Dublette;Dublette zu PX-K-157 (Folgen harten Wassers: Kesselstein, höherer Energiebedarf);PX-K-157
PX-K-139;gelöscht;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;Dublette;"Dublette zu PX-K-232 (gleicher Ampel-Fall); zudem falsch gerundet (38,34 statt 38,33 m)";PX-K-232
PX-K-170;gelöscht;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;Dublette;Dublette zu PX-K-105 (identische Aufgabe: 36.000 N auf 4,79 cm² bzw. 479 mm²);PX-K-105
PX-K-256;gelöscht;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;Dublette;Dublette zu PX-K-135 (gleiche Messreihe Rautiefe), zudem trivial (Summe vorgegeben);PX-K-135
PX-K-051;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;;Distraktoren ohne Begründung – w ergänzt;
PX-K-052;korrigiert;Themenpaket K-A / Optionslängen;5;Naturwissenschaftliche und technische Grundlagen;mc;;"Distraktoren ohne Begründung – w ergänzt | Richtige Option gestrafft (Sauerstoffübertragung in der Erklärung); Absolutwörter bei Distraktoren entfernt";
PX-K-053;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;;Distraktoren ohne Begründung – w ergänzt;
PX-K-054;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc→open;;"Verneinungsfalle („NICHT“) beseitigt; als offene Nennaufgabe wie NT 2025-11 Aufg. 1d gestaltet";
PX-K-057;korrigiert;Variation zurückgeholt;5;Naturwissenschaftliche und technische Grundlagen;calc;;"Variation zu PX-K-056 (Hangabtrieb g · sin α): andere gesuchte Größe (Normalkomponente, cos α) in eigenständiger Situation mit Kraft statt Beschleunigung, nicht mehr bloßer Zwischenschritt von PX-K-058; sin und cos vorgegeben, damit die Wahl der richtigen Komponente geübt wird und die Toleranz passt";
PX-K-058;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;"Begriff „Beschleunigung“ mehrdeutig (Antriebs- oder Fahrzeugbeschleunigung), Geometrie präzisiert, Rundungsvorgabe ergänzt; nimmt den Inhalt von PX-K-057/-059 auf";
PX-K-060;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;;nicht eigenständig („Dasselbe Fahrzeug“), Schwerpunktänderung eindeutig gemacht, w ergänzt;
PX-K-061;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;Rechenweg methodisch ungenau (Näherung 1 − γ · ΔT statt Division, „genau“ traf nicht zu), Rundungsvorgabe ergänzt;
PX-K-063;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;Scheinleistung (kVA) ohne Leistungsfaktor als Wirkleistung verwendet – Angabe cos φ = 1 ergänzt;
PX-K-064;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;Rundungsvorgabe fehlte (Ergebnis nicht ganzzahlig) – ergänzt;
PX-K-065;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;Rundungsvorgabe fehlte (Ergebnis nicht ganzzahlig) – ergänzt;
PX-K-066;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;Rundungsvorgabe fehlte (Ergebnis nicht ganzzahlig) – ergänzt;
PX-K-070;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;nicht eigenständig lösbar („In derselben Schaltung“, Schaltungsaufbau fehlte);
PX-K-071;korrigiert;Themenpaket K-A / Optionslängen;5;Naturwissenschaftliche und technische Grundlagen;mc;;"Distraktoren ohne Begründung – w ergänzt | Zuordnung Base/Säure mit Stoffnamen aus der richtigen Option in die Erklärung; kurze Distraktoren verlängert, „immer“ entfernt";
PX-K-072;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;;Distraktoren teils abwegig („erstarrt“), Situationsbezug ergänzt, w ergänzt;
PX-K-073;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;;Distraktoren ohne Begründung – w ergänzt;
PX-K-075;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;Rundungsvorgabe fehlte (Ergebnis nicht ganzzahlig) – ergänzt;
PX-K-078;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;"Genauigkeitsvorgabe praxisfern: übliche Rundung von √3, cos 30° o. Ä. führt sonst zu falscher Wertung; sinnvolle Einheit bzw. Rundung vorgegeben; Rechenweg inkonsistent (mit 0,866 ergäben sich 75.519,63 N)";
PX-K-086;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;;Distraktoren ohne Begründung – w ergänzt;
PX-K-087;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;mc;;Distraktoren ohne Begründung – w ergänzt;
PX-K-088;korrigiert;Themenpaket K-A;5;Naturwissenschaftliche und technische Grundlagen;calc;;Rundungsvorgabe ergänzt, Rechenweg korrigiert (230 V · 3,29 A ergäbe 757 W);
PX-K-089;korrigiert;Themenpaket K-A / Zusammenführung;5;Naturwissenschaftliche und technische Grundlagen;calc;;"Vorgabe, mit gerundetem Zwischenwert zu rechnen, verfälscht das Ergebnis (285 statt 286 W) | Widerspruch 286 W (Paket) / 285 W (Dublette, gerundeter Strom): beibehalten ist das genaue Ergebnis 286 W; „ohne gerundete Zwischenwerte“ jetzt in der Frage, weil die App mit 0,01 Toleranz wertet und 285 W sonst unangekündigt falsch wäre. Bezug auf „vier Leistungsstufen“, die in der Frage fehlen, ersetzt (Dublettenfassung)";
PX-K-092;korrigiert;Themenpaket K-A / Optionslängen;5;Naturwissenschaftliche und technische Grundlagen;mc;;"Distraktoren ohne Begründung – w ergänzt | Fachbegriff „zweiwertig positiv geladene Ionen“ aus der richtigen Option in die Erklärung; kurze Distraktoren gleich gebaut";
PX-K-093;korrigiert;Themenpaket K-A / Optionslängen;5;Naturwissenschaftliche und technische Grundlagen;mc;;Distraktoren ohne Begründung – w ergänzt | Erläuterung (Kesselstein, permanente Härte bleibt) aus der richtigen Option gestrichen, steht in der Erklärung;
